2.3999999999999999 , 3.7999999999999998

3.6005853330416802 , 4.9923029987784364

4.8508587483110741 , 6.2425764140478304

6.1060685489049114 , 7.4977862146416676

7.3618283154933088 , 8.7535459812300651

8.5900586910445149 , 9.9817763567812712

9.8169514461964482 , 1.1208669111933204e+1

1.1059139888983648e+1 , 1.2450857554720404e+1

1.1930004047313403e+1 , 1.332172171305016e+1

1.2800258782864306e+1 , 1.4191976448601062e+1

1.3035956419460396e+1 , 1.4427674085197152e+1

1.3227181863297449e+1 , 1.4439666686689593e+1

1.3235888166351149e+1 , 1.4439666686689593e+1

