2.3999999999999999 , 3.7999999999999998

3.578827776862548 , 4.9676487501144662

4.835592276953113 , 6.2244132502050311

6.0907051504070191 , 7.4795261236589372

7.318228967145652 , 8.7070499403975692

8.5513073517199398 , 9.9401283249718571

9.7852863959012293 , 1.1174107369153147e+1

1.1013143516399744e+1 , 1.2401964489651661e+1

1.192215060522555e+1 , 1.3310971578477467e+1

1.2777528325501764e+1 , 1.4166349298753682e+1

1.3004482575572487e+1 , 1.4393303548824404e+1

1.3197895651747261e+1 , 1.4405463453112104e+1

1.3387676628823597e+1 , 1.4405463453112104e+1

1.3579989353684986e+1 , 1.4405463453112104e+1

1.3775170234097255e+1 , 1.4405463453112104e+1

1.3971164701694708e+1 , 1.4405463453112104e+1

1.4166864426868052e+1 , 1.4405463453112104e+1

1.4358418994548641e+1 , 1.4405463453112104e+1

1.4373797069993101e+1 , 1.4405463453112104e+1

