2.3999999999999999 , 3.7999999999999998

3.618521729798247 , 5.0111668711424935

4.8733062143590313 , 6.2659513557032778

6.1186891043914926 , 7.511334245735739

7.3887534475459375 , 8.781398588890184

8.6551476635191236 , 1.004779280486337e+1

9.9095222747842371 , 1.1302167416128484e+1

1.1142936922661317e+1 , 1.2535582064005563e+1

1.1999019822572201e+1 , 1.3391664963916448e+1

1.2858190191718865e+1 , 1.3605714845792905e+1

1.3097380350595733e+1 , 1.3798010139821681e+1

1.3289935421218686e+1 , 1.3990565210444634e+1

1.3296494073688239e+1 , 1.3997123862914187e+1

1.3478798032563903e+1 , 1.3997123862914187e+1

1.3671998341821206e+1 , 1.3997123862914187e+1

1.38603994502818e+1 , 1.3997123862914187e+1

1.3997123862914187e+1 , 1.4051632488026272e+1

1.3997123862914187e+1 , 1.4244144798038635e+1

1.3997123862914187e+1 , 1.443540697614749e+1

1.3997123862914187e+1 , 1.4443178249954594e+1

