2.3999999999999999 , 3.7999999999999998

3.6055300318960639 , 4.997062860161865

4.8658060429714869 , 6.2573388712372884

6.1060973151531064 , 7.4976301434189079

7.3506198467329424 , 8.7421526749987439

8.5987258356410603 , 9.9902586639068627

9.8450785690408615 , 1.1236611397306664e+1

1.1112386206389937e+1 , 1.2503919034655739e+1

1.2001967905408208e+1 , 1.339350073367401e+1

1.2867821708507307e+1 , 1.3634969678522401e+1

1.3101291343297389e+1 , 1.3829095795287627e+1

1.3294885469564187e+1 , 1.4022689921554425e+1

1.3489637144758026e+1 , 1.4217441596748264e+1

1.3681703672537255e+1 , 1.422246479102523e+1

1.3872640570950121e+1 , 1.422246479102523e+1

1.4062057526685987e+1 , 1.422246479102523e+1

1.422246479102523e+1 , 1.4252493661280116e+1

1.422246479102523e+1 , 1.4441966098947187e+1

1.422246479102523e+1 , 1.4452150577768929e+1

