2.3999999999999999 , 3.7999999999999998

3.5810437981770242 , 4.9676664790366161

4.8505026051107336 , 6.2371252859703255

6.1230560315810045 , 7.5096787124405964

7.3599895690751476 , 8.7466122499347385

8.6299100865560607 , 1.0016532767415653e+1

9.8736789787822818 , 1.1260301659641874e+1

1.1121132392674225e+1 , 1.2507755073533817e+1

1.1980732663270931e+1 , 1.3367355344130523e+1

1.2826782138284221e+1 , 1.3589559501638316e+1

1.3042316974153792e+1 , 1.3781425342936648e+1

1.3232449677121441e+1 , 1.3971558045904297e+1

1.324863687350334e+1 , 1.3987745242286197e+1

1.3432679272147496e+1 , 1.3987745242286197e+1

1.3626122445566585e+1 , 1.3987745242286197e+1

1.3818511747610851e+1 , 1.3987745242286197e+1

1.3987745242286197e+1 , 1.4008155152221688e+1

1.3987745242286197e+1 , 1.419745167427681e+1

1.3987745242286197e+1 , 1.4387108327873284e+1

1.3987745242286197e+1 , 1.4579775871045344e+1

1.3987745242286197e+1 , 1.4584973644003938e+1

