2.3999999999999999 , 3.7999999999999998

3.5776682700422286 , 4.9649631764301896

4.8306113122103769 , 6.2179062185983378

6.0637849356612161 , 7.4510798420491771

7.2904861075158909 , 8.6777810139038518

8.5525128631403486 , 9.9398077695283078

9.7917805900621211 , 1.117907549645008e+1

1.1026050549132904e+1 , 1.2413345455520863e+1

1.1920534383268363e+1 , 1.3307829289656322e+1

1.2800076105823434e+1 , 1.4187371012211393e+1

1.3014731627428052e+1 , 1.4402026533816011e+1

1.3206818839427184e+1 , 1.4411617612020951e+1

1.3221761230542178e+1 , 1.4411617612020951e+1

